sagnegh,pot; pan; food container; dish; bowl
sagniite,twine sewn in along stitches of sole of skinboot to keep the thread from cutting into the skin
saguulnga,low table or tray for tea; coffee table
saguyaghaleg,the planet saturn
saguyagh,eskimo skin drum
sakelghaagh,junk; trash; odds and ends; knickknack
sakemruwaagh,a variety of desirable things; luxuries; delicacies
sakighagh*,man's wife's brother; brother-in-law (in this one limited sense)
sakighnegh,row of things or people
sakiigh,woman's husband's sister; sister-in-law (in this one limited sense)
sakimag,chest (anatomical)
saki,father-in-law; mother-in-law; parent of one's spouse; in-law
sakwaagh,junk; worthless thing; lowly person; old worthless foodstuff
sakwaalghutagh,trash container; waste basket; dumpster
salanta,cylinder
salghaagh,sickness (especially the flu or the like); useless thing; garbage
salghutagh,pantry; storage place
salleg,slush ice becoming consolidated; new ice not thick enough to walk on forming on calm water; capable person; expert
sallegpag,consolidated slush ice or new ice thin not quite thick enough to be safely walked on, can be broken up by the passage of a boat
sallgaagh,slush ice area just beginning to consolidate, after the qenu stage
sallgagh,lower jaw of whale
sallmag,patch on boot sole
salngag,box; suitcase; motor well in boat; coffin
salngawrag,empty box or container
samatagh,forehead ornament of iron given by shaman to patient as a remedy
samseghhaghagh,black guillemot (cephus grylle)
samuwagh,samovar
sanepuute,lowerable keel of a boat
sangiighhagh*,small thing; tiny amount; little bit
sanightaagh,woman's fancy gutskin parka with dangling decorations sewn on in horizontal rows from the hood down to the hem
sanighyagh,barrier; crosspiece; obstruction; interruption to one's thoughts; mental obstruction; bar such as one put across a door to prevent entry; bar across  back of sled
saninegh,ice-free edge when ice has broken away or where refrozen slush ice meets water
saningughtagh,quiver for arrows
sani,side area
saniqagh,one's side
saniqite,one of two beams that lies on the side pillars of a winter house frame
saniquute,centerboard for boat
sanqute,equipment; tool; device; weapon; useful item
sanqutraagh,makeshift tool; crude device
santillegh,week
sapaaslug,lowly person; menial; underling
sapeghhnagh,very cold weather
saputagh,cover; lid; curtain; shade
saqaare,granulated sugar
saqeghqellegh,fragment; chip; scrap
saqfituqagh,splayfooted person
saqighqellegh,fragment; chip; scrap
saqlag,edible root of rosewort (roseroot); (rhodiola atropurpurea)
saqralqagh,ice which, although still solid enough for walking, is such that footprints left on it fill with water; sea ice with watersaturated surface, hard to walk, sled or work on
saqrugnegh,chip (of glass or the like)
saqugnegh,triangle; triangular shaped piece trimmed off edge of skin or the like
saqug,edge of skin or meat which is often cut off and discarded
saqugtellegh,triangle; triangular shaped piece trimmed off edge of skin or the like
sariigh,competion; entertainment
sari,non-native type dog, especially one with droopy ears
sasigh,habit; device; practice; tool
sasiqumtaagh,predictable even; custom; customary practice
sasluggagh,small amount; little bit
sasta,one who is in charge or has a specialty
sastegheslag,northern right whale (eubalaena glacialis)
satelgagh,sandhill crane (grus canadensis)
sate,inner (hairless) side of a pelt; device; cause; jellyfish
satuvag,arctic grayling (thymallus arcticus)
saveg,head unit of whaling harpoon
savigagh,shaved skin of bearded seal used for making rope
savigkagh,shale; slate
savig,knife for cutting (not semilunar type); place, time or opportunity to do something; lung power
savigpag,sword; large knife
savigtagh,blade
saviigagh,rope made from sheared bearded seal skin
saviighusigh,forge for working on metal
savikenghaagh,tin; metal; aluminum
savilqugh,small curved knife
savinagh,tip of gunwale protruding at end of skin boat
savinegh,plain; valley
saviwaagh,knife made of walrus ivory and baleen
sayaghtagh,hoop of drum
sayanegh,strong one; sturdy one
sayate,for some reason
sayekaghetagh,violin
sayengqughrug,rib cage
saye,front of body, house or mountains; walrus skin put over door of the traditional dome-shaped house, the mangteghapik; edge of sealskin
sayghutagh,set of hunting implements
sayghute,hunting gear
sayugaatagh,dresser; drawer
sayughqusigh,starter cord on a gasoline engine
sayugute,halyard
sayukanegh,gravity
sayuulnga,low table or tray for tea; coffee table; mat placed on floor for teacups and the like
sayuusigh,song used for a traditional dance
sayuute,song used for a traditional dance
seflugpag,horn (as of a car); factory whistle
segegh,dry brittle wood
segeghqwaakagh,dry brittle wood
segelaate,hanger for clothes (suspended rod hung in the back of the traditional dome-shaped house, the mangteghapik)
segelmig,thin and lightweight strap for a harpoon
segesqughllug,tendon of the back leg of a reindeer
segesqugh,knee
segesqwaagh,kneecap
segevnegh,crack (as in sea ice)
segguutagh,gore or gusset (of material)
seghleghnagh,bad event that causes sadness, discomfort, etc.
seghlegh,bad thing or situation; useless thing; wrong one
seghleghqwaagh,rubbish; trash
segnegh,pot; pan; food container; dish; bowl
semnga,castrated reindeer
semqatwhale,pocket knife
semqatwhali,pocket knife
senapute,centerboard in wooden whaleboat
sengngugh,open route amid sea ice; overflow water on lake or river ice
sevnaawragh,"tea leaves"
sevri,"threetoothed" bone in a fish head that can be fatal if swallowed
sifteghnag,large flat rock
sighunegh,antler
sighunpayaag,fourhorn sculpin (Myoxocephalus quadricornis)
sigiite,new ice in previously open lead in ice field; refrozen lead, good to walk on
siginegh,chapped lip
signegh,pot; pan; food container; dish; bowl
sigugnegh,ice on or near shore formed from slush brought to the shore by waves, piled up and possibly refreezing when the water recedes
sigute,ear
sigutlug,ear infection; infected ear
sigutmeketagh,dried fruit (especially pear, peach or apricot); mushroom
sigutngiitagh,earmuff
siighnagh,walrus stomach
siikagh,dried walrus stomach to be used as a drumskin
siikereg,sound of the ground squirrel
siiknegh,determined persevering person
siilukaghqagh,copper ore
siilu,brass; copper
siimghu,small stick used for kindling; kindling; scrap of wood
siinghhagh,newly formed layer of ice
siingleghagh,carpenter's plane
siinguragh,ice floes floating close together in striplike formation near the land, may extend far, dangerous to walk on
siingutagh,pole for pushing fishnet from shore
sii,drumskin; thin newly frozen sheet of ice on water
siinu,pantry; storeroom on either or both sides of the the insulated inner room of the traditional dome-shaped house, the mangteghapik
siipnegh,excess; leftover
siirgusiigh,scrambled eggs
siitghusigh,awl
siivanllegh,elder
sikaagh*,smelt (Osmerus mordax); capelin or grunion (Mallotus villosus)
sika,cigar
sikeriigh,cigarette
sikig,arctic ground squirrel (Citellus parryi)
siklaghagh,small pick(axe)
siklagh,pick(axe); cocking piece or hammer of a gun
siklapegtagh,type of stitch
sikughaagh,needlefish or sticklebacg (Pungitius pungitius)
sikughlluggagh,smooth ice field, excellent for traveling
sikughllug,thorn; quill
sikughnagh,icicle; sheet of ice hanging from edge of roof; ice formed by snow melting and refreezing in a crust
sikugh*,needle
sikughpag,large needle such as sailmaking or upholstery needle
sikughwaagh,needlefish or stickleback (Pungitius pungitius)
sikulghutagh,needle case; sewing box; legendary expert seal hunter
sikuliigh,new thin sheet of sea ice just moved in to land; water that froze on top of ice making the ice thicker
siku,ice (either ocean or fresh water); the sea ice covering (or partially covering) the Bering Sea
sikupig,sheet of sea ice thick enough to walk on; regular ice
sikuqaagh,small chunk or collection of small chunks of floating sea ice
sikuqwaagh,small amount or expanse of ice; small or isolated ice floe
sikuqwaaghpag,ice floe of medium size
sikuvag,large thick ice floe
sikwaavreghagh,very thin ice; small piece of ice floating at sea
silimuqa,fresh flyagaric; Amanita muscaria
silug,feather
simiisigh,replacement item; extra clothing
simiite,replacement item; extra clothing
singigh,bootlace; shoelace
singightuqagh,strap attachment piece sewn in at welt of on skinboot
singig,point; tip
singigrewaagh,narrow pointed knife
singiimangilngugh*,slovenly person; slob
singikrag,summit of mountain; top of tree, mountain, etc.; tip
sipelaaghagh,pigeon guillemot (Cepphus columba) 
sipera,zipper
sipiteg,two related fish
sipsagh,hip
siqallghagh,rag used to wipe spills
siqinegh,the sun
siqinghwaagh,glass; broken glass
siqlugagh,underground meat cellar; hold of a ship
siqlugiiqagh,special meat stored in the cellar for a feast
siragh,tip of harpoon
sisela,chisel
siseru,sausage of reindeer gut filled with fat
sitegh,patch on skin boat
sitegugh,sinew from front leg of reindeer
sitevagh,raw sea mammal meat eaten with plant roots and blubber
sivaagh,molar
sivaaghtuqagh,squirrel
sivughagh,edible plant stored in oil for winter
sivughisigh,wringer
sivuligh*,first one; front; one before; predecessor
sivullughquute,food that is eaten first; first course at a meal
sivunegh,ancestor; predecessor; previous times
sivu,front; bow of boat; time before; face of something
sivuqligh*,first one; front one; neighbor
sivutmute,frontwards; foreward
sivuyag,bow, specifically of boat
sivuyagta,striker; man at bow of boat who spots and spears game; harpooner
siwaaraagh,gray; grayish red
siwaaru,gray; grayish red
suflugagh,gun; rifle
suflugaghwaagh,pistol
suflugh,tube; cavity; cave
suflughtagh,blue king crab (Paralithodes platypus)
suflug,chimney; stovepipe
suflugpag,horn (as of a car); factory whistle
suflugrag,tube; gun barrel; pipe (for liquid); hose
suflungumalghii,cavity in tooth
qemigh,hill with a long profile; elongated mound; leadline or floatline of net; part of back around spinal column
suflu,tube; cavity; cave
sugenregh,strong current
suggutagh,strap for dragging dead animals
sughma,chess; checkers
sughmavig,checkerboard patterned cloth or other surface; plaid
sughmeghagh,red phalarope (Phalaropus fulicarius)
sughraaghwtagh,shooting star (a flowering plant)(Dodecatheon fridgidum)
sughukagh,guest at festival; attacker
sughu,woman's windparka made of dried walrus gut decorated with reddened strips of unborn seal skin
sugriitaate,additional strap on boot (the loop for it is sewn on the front part of the sole)
sugrugiitagh,dog muzzle
sugrug,beak; bill; snout
sugrugtagh,one with a long muzzle; animal with a long snout; person with a long nose
sugrugta,bridle
sugtuvag,whimbrel (Numenius phaeopus)
sugukelengiigh,temporary tent made from oars covered with skins, used by boat travelers when caught in a storm; mosquito
sugupag,nostril area of animal (especially sea mammal); upper lip area extending to the nostrils
sukaghllag,very fast thing
sukalqagh,fast runner
suka,speed
sukilpagh*,crested auklet (Aethia cristatella)
sukitute,splinter
suklugragh,parakeet auklet (Cyclorrhynchus psittacula)
suksug,grating or hissing noise as of waves on gravel beach
suksugtagh,primus or similar pressure stove
sulemsa,elderly disabled person
sullevnegh,mischievous person; one who hurts others through sorcery; inconsiderate person
sulug,sound or noise of wind (blowing through cracks)
sulungagh,crest on auklet
sumeghnegh,thought; idea
sumegh,idea; thought
sume,idea; thought
suna,soil; dirt; earth
sungagha,redness in the cheeks
sungaghni,bitter taste
sungagh*,bile; bead; beaded necklace
sungaghwaagh,breastbone
sungaghyaag,greenish or bluish color or thing
sungaghyug,blue color or thing; green color or thing
sungalghutagh,bead container
sungaqeltaghagh,shot (as used in shotgun); small bead
sungghanagh,active, energetic person
sungyug,noise or sound of wind or water; roaring sound; whistling sound made by one breathing loudly in sleep; wake left on surface of water
supaqag,pants of reindeer skin with the fur out
supelghagh,breeze
supughragh,harmonica
supug,draft (as of cold air)
suqaghnegh,sled runner base
suqaghneghqagh,sled runner material, traditionally baleen (also walrus tusk or hardwood)
suqagh*,baleen
suqlag,Alpine bistort (Polygonum viviparum) ; pink plumes (Polygonum bistorta)
suqlamengestagh,pink plumes or bistort (Polygonum bistorta)
suqlawaagh,common bistort (Polygonum viviparum L.) 
suqlughnegh,bend (bent thing or area)
suqlunegh,canyon; gully
suqlunqagh,canyon; gully
suqsugh,sound or noise of splashing or gurgling of water
suugernge,curtain partitioning off the aagra, the insulated inner room in the mangteghapik (q.v.), the traditional dome-shaped house
suughagh*,blueberry (Vaccinium uliginosum)
suughmelngugh*,muddy or murky water; cloudy liquid
suugh,murky liquid; strong tea
suughqagh*,edible cartiledgelike layer at the base of the baleen of the lower jaw near the gums; "oyster" (so-called) of baleen
suugllug,one who gets frustrated, angered or offended easily and readily shows his anger; irascible person
suug,small strap of baleen fastened to harpoon; person
suulqu,type of ring seal (Phoca hispida)
suulya,soldier
suumegkagh,rabid animal
suumqagh,something suddenly thought about; object of thought or memory
suupeliigh,soup
suupe,soap; soup; stew
suyegh,hard slapping sound
taagagh,pebble
taaghta,medical doctor
taagkaghtagh,ancient
taagra,celebration of some sort
taaleg,first float on whaling gear
taan'gani,out in the ocean; down there
taapagagh,piece of gravel; pebble
taapag,piece of gravel; pebble
taaqegkagh,finished product
taatget,intersection of poles at top of the traditional dome-shaped house, the mangteghapik
taatghusigh,brake
taatnegh,cartilage part of a whale's nose
taawra,the number seven (in a counting or finger naming jingle for children)
taflu,handle of drum
tafsiite,strap; barrel hoop
tafsimig,something kept on the belt such as a knife, tobacco pouch, or amulet
tafsinegh,small of back (of person)
tafsi,belt; belt around bottom of walrus skin roof of the traditional dome-shaped house, the mangteghapik
tafutagh,walrus hide doubled in size by splitting
taghneghagh,shadow; image; likeness; reflection
taghneghaghquuta,mirror
taghnughhaamallegh,childhood
taghnughhagh*,child; baby
taghnughhaghwaagh,doll
taghnughhalghutagh,womb
taghnughhalgute,fellow child within a group of children
taghnughhite,tent of canvas fitted on sled to protect children (and mother) when traveling
taghu,person; man
taghyugh,salt; brine; sea or sea water; ocean
tagisqaghtagh,gusty wind
tagitugiigh,Kittlitz's murrelet (Brachyramphus brevirostris)
tagitug,fog
taglaghta,wind blowing to the shore
tagneghli,soft black stone from Chukotka used to darken sinew so that stitches will blend with dark skin or fabric; graphite
tagneghllinegh,discolored or darkened ice (standing out amid white ice)
tagneghnegh,discolored or darkened ice (standing out amid white ice)
tagnegh,black thing or blackness; dark thing or darkness; brown thing or color
tagneghruwaagh,Lapland longspur (Calcarius lapponicus)
tagneghsaasigh,darkening implement or substance such as used in tattooing
tagneghziig,silhouette barely visible in dim light; dark barely visible thing
tagnemllaagh,darkish thing or color; brown thing or color
tagnemyugaagh,grey thing
tagnenegh,pupil of eye
tagneneghtagh,upper part of whaleboat, usually painted dark
tagneqegtagh,completely black thing
tagneqragh,dot; dark spot on skin; mole on skin
tagrapag,common eider (Somateria mollissima)
tagsighagh,rawhide rope cut lengthwise into thinner rope to be used in stretching animal hides to dry
tagtala,length in space or time; distance; course of time
tagtale,length in space or time; distance; course of time
takaghaghqugh,fancy upper part of woman's skinboot
takaghyagh,crosspiece supporting bed of sled  or keeping door securely closed; toggle; button; latch for door consisting of small piece of wood pivoting on a nail; barrier or obstacle that keeps one from acting as desired
takelmute,lengthwise
takelriig,elongated thing; oblong thing; thing
takemrewaagh,elongated thing; oblong thing; thing
takemriig,elongated thing; oblong thing; thing
takeriig,elongated thing; oval thing; oblong thing; cartridge
takerkag,blue whale (Balaenoptera musculus)
takermiig,oblong thing; oval thing; elongated thing
takesigh,dog or person notable for very short or tall stature
takestaaghhagh*,short thing
takestaagh,short thing
taki,act of making the rounds to check on traps or nets
taklaghruketute,straight
takumsunagh,thing that has been made attractive to behold
takwiista,inspector; investigator
tala,dollar
tallaagh,split sinew
talligh,arm
tallimagnegh,five things; five groups
tallimiite,the fifth one; the fifth time
talliqeregagh,foreleg socket or joint of animal; hole on sea mammal skin where the front flipper was
talliqugh,back fin; front flipper of sea mammal
talugh,area out of sight
taluutagh,screen to keep one out of view
tameghagh,piece of meat that is eaten with something oily
tamekestagh,something that is not supposed to be swallowed, but just chewed
tamlagvig,dock; wharf
tamlinegh,lower part of curtain of the aagra, the insulated inner room of traditional dome-shaped house
tamlughute,chin tattoo
tamlu,chin
tampa,damper
tamunegh,type of large clam; razor clam (?)
tangegh,solid part of something; reason behind something; ancestor
tangeghqagh,bread
tangeghtupaarugh,hickory wood as used in sleds
tangela,funnel
tangeqeghrengetagh,long oar or mast tied at the bow of a boat to help keep the boat from tilting to one side when it is being walked over rough ice
tangeqrag,pilot bread; cracker
tangki,power winch
tangtaqergagh,cooked blubber
tangtaqugh,cartilage
tangtaqughrug,bronchial tube
tangteghagh,cartilage in nose; nasal passages
tangyeghiitagh,wrist warmer
tangyeghmig,wristwatch
tangyegh,wrist
tangyeghute,bracelet; ring around something
tanngengilga,string
tannge,stranger; foreigner; raider; bandit
tannguurnge,large sled used by Chukotkan reindeer herders
tanpegh,dried walrus hide as used on the traditional dome-shaped house, the mangteghapik, or on a skin boat
tanpeghragh,tarpaulin for a tent; old hide or thick material
tanqighllug,bright moonlight
tanqigh,moon; month
tanqighsuute,calendar
tapeghaatagh,painter (rope attached to the bow of the boat)
tapghaaghagh,razor or rockboring clam; long thin rope
tapghagh,rope; isthmus; long sandy beach; spider web
tapghaghrag,rope on harpoon and float
tapgham ketanga,southwest
taqegh,vein; artery; capillary
taqig,boundary between meat and blubber of whale or any skin
taqiigh,small cod-like fish
taqmanpag,adult; mature person; capable person; strong but small adult
taqugh,side of face
taqughutagh,fastener for braids
taqughute,woman's cheek tatoo
taqupiitagh,headband; temple
taqupitagh,headband; temple
taqusneghagh*,reddyed skin of baby seal
taqwaa,side of face
tareqagh,small piece of walrus hide without blubber or meat
tasigagh,front or rear piece between the gunwales of boat
tasighagh,front or rear piece between the gunwales of boat
tasigh,short piece of rope used for tying or carrying something
tasighute,rope threaded through holes around the bottom edge of the skin cover of the traditional dome-shaped house, the mangteghapik, and-weighted with rocks
tasig,short piece of rope used for tying or carrying something
tasiigh,harness-like device for dog 
tasiwaaghagh,crosspiece on boat rack
tasluusigh,leash
tateg,bridge of nose; ridge of hills
tategrug,ridge; peak
tategute,jib (small sail put in front of the mast of the boat to help travel in low winds)
tatmeghrug,area between shoulder blades; spine from neck to waist
tatmileg,ricochet
tatngullug,something that impedes visibility
tawala,dried fish
tawaqa,tobacco
tawaqapig,leaf tobacco
tayngeruut,nomads' tents
teflingiisigh,towel, napkin, etc., used to wipe one's mouth
tefli,particles of food or the like clinging around mouth
tefutagh,ceiling, made of reindeer skin, of the aagra, the insulated inner room of traditional dome-shaped house
tegag,rutting bearded seal (Erignathus barbatus)
tegetuwaagh,arctic cinquefoil roots (Potentilla hyparctica)
teggegh,hard wood
teggmag,stiff thing
teggmagsaasigh,iron for clothes
teggusiisigh,stretcher
teggusiita,stiffener
teggute,splint
teghaghnag,center part of a whale's tail between the flukes
teghhmallegh,hole for shaft in harpoon point
teghhmiikwaagh,liquid driping from a tilted container
teghigagh,game animal (sea or land, not birds)
teghiglug,young bearded seal (Erignathus barbatus)
teghikusagh,animal (including game animal and dog)
teghla,owl; snowy owl (Nyctea scandiaca)
tegh,anus; bottom
teghqiisghagh,toilet paper; gun wad
teghqilkag,wheatear (Oenanthe oenanthe); brant (Branta bernicia)
teghrughaagh,the "v"shaped part between the flukes in the tail of a whale
teghrugh,nail puller of a hammer
teghrughutillegh,lark's head knot
teghugh,fleshy part of bird's tail; notch in end of arrow
teglengsaag,thief
tegtaate,working together
tekeghagh,projection of land into water; point of land
tekeghite,promonitory jutting out from an ice field
tekeghmigute,knob on shaft of ivory on small harpoon or spear to which line from harpoon/spear head is attached
tekegh,index finger; thimble
tekeleg,one who sews a lot; talented sewer
tekerqagh,point; protrusion; outer corner
tekeyiighagh,arctic tern (Sterna paradisaea)
tekiina,the number four (in a counting or finger naming jingle for children)
tekite,middle pole of the traditional dome-shaped house, the mangteghapik
tekranpag,strong person
tekruqagh,lump or hard spot in flesh
telaananga,sail
telaaypa,snare; trap
telenwinanga,saw (cutting tool)
temeghnaghta,ritual healer
teme,torso; body; close relative; basic part of object
temkaag,men's outer pants of sealskin with hair side out, worn over inner pants of reindeer skin
temkagh,old spotted seal (Phoca largha) or ring seal (Phoca hispada)
temkag,men's outer pants of sealskin with hair side out, worn over inner pants of reindeer skin
temkasegagh,piece of sealskin
temkawaa,ball; mass
temke,hummock; tussock
temlillegh,seam on the front shin part of a boot
tenema,cause of something; beginning
tengaasta,pilot
tengayug,decoration (as on drum) of long hairs from throat of reindeer or caribou
tengegkayug,airplane (plural, 'tengegkayuget', often used for one airplane)
tengengaaghagh,young bird ready to fly
tenge,pubic hair
tengertagh,chilled puree of boiled fish, broth and seal oil
tengkayug,airplane
tengnegh,recluse; savage; lesser spirit
tengngaag,deep hollow sound such as distant thunder
tengqallug,windy, wet weather with water blown about from the sea
tengug,liver
tengutkaleg,the very person that got something
tenpe,nailhead
tenuupa,silver fox (Vulpes fulva var.)
tepaate,ice that has drifted ashore or has been blown against solid ice
tepagh,edible seashore life found on beach (such as a sea squirt; not an animal carcass)
tepellug,putrid smell; foul smell; stink; bad odor
tepe,odor; smell; aroma
tepkegtagh,good aroma
teplug,wild celery (Angelica lucida)
tepnaghugh,anything that has been washed ashore; beached fossilized ivory
tepraag,strange bad smell
teptaakrag,eulachon (Thaleichthys pacificus)
teqlighagh,the very last and lowest one; the very bottom
tequgh,urine
teraame,drum; oil drum; tank
terangigh,warm weather in winter
terateriigh,dunlin (Calidris alpina); rock sandpiper (Calidris ptilocnemis)
teregh,mark; line; tatoo
terellegh,line; boundary
terqagh,board with a groove in it
terqitaag,squeaky sound like fingers in wet hair or someone gritting his teeth
terugista,illustrator
teteghagh,marker (sharpened piece of ivory used to mark wood for cutting)
teviitagh,youth who starts to "go over" the stretched gymnastic rope in competitions and is celebrated for this
tevlugh,rapids; steep gradient in a river
tevlute,banded gunnel (Pholis fasciata)  or stippled gunnel (Rhodymenichthys dolichogaster) 
tevnegh,one loop on a rope
tevragh,hunter on the sea ice
tevyaghagh,moutain pass
tiguynge,wick adjuster for seal oil lamp; stick or antler piece used for spreading out an old garment as a doormat over snow at door of house
tiigghute,rope that holds rock stabilizing weight to the circumference belt of a the traditional dome-shaped house, the mangteghapik
tiinta,tent
tiipele,table
tiiwri,maite pole in the traditional dome-shaped house, the mangteghapig
tiiwrite,main pole in the traditional dome-shaped house, the mangteghapik
tikele,block and tackle
tilma,eagle
tipeleg,table
tipele,table (dual, 'tipelek', generally used for one table)
tiwlapa,dish of reindeer intestines that are boiled with blood and reindeer tallow
tufligh,slipper
tugaasigh,ice pick (spud); crowbar
tugaate,ice pick (spud)
tugagh,ice pick (spud)
tugegh,ice pick (spud)
tugeghraasigh,makeshift ice pick
tughneghaam ayaviigha,mushroom
tughneghaam sigutanga,toadstool
tughneghagh*,shaman's familiar spirit; devil; Satan
tugillegh,place where someone has used an ice pick
tugmaghtisigh,funeral
tugumavig,handle; bail (arched handle of bucket, pot, etc.)
tugumiigh,thing held in the hand
tugumiighute,valued item taken by bride when she moves in with her inlaws; dowry
tugunegh,handful; fistful; pinch of something
tugusnagh,one who takes other peoples belongings without their knowledge
tugutagh,pot holder; handle
tugutellegh,winnings; prize
tugute,tusk; ivory
tugutlug,fossilized tusk; old ivory item; artifact of ivory
tuguvig,handle; bail (arched handle of bucket, pot, etc.), longitudinal stringer or riser of skin boat to which walrus skin is laced; rail on inside of skin boat below gunwale
tukaghsiigh,short loop of rope holding harpoon head to shaft
tukaghta,tenfathom rope on a whaling harpoon attaching harpoon to first float
tukeghiitagh,foundation column, short,  for lower part of the traditional dome-shaped house, the mangteghapik
tukeghragh,treadle sewing machine
tukfighagh,storebought thing
tukfightuusigh,bride price item or gift
tukrug,meat or skin hardened by drying
tukrugtagh,piece of meat that has been dried indoors
tukrunpag,athletic, agile person
tukughagh,ankle; bottom part of pants; back flipper joint
tukughayngwaagh,shoe
tukughnag,edible sea life type
tukugh*,host 
tukugh,host; the person one stays with as a guest
tulimagh,rib; rainbow
tullumeg,front roof support in the traditional dome-shaped house, the mangteghapik
tullumegtagh,braid, fourstranded, of sinew
tullumkegtagh,symmetrical object; cube; cylinder
tulquragh,knot; tied bundle
tulughyag,canine tooth
tumangani,on the way
tumelqusigh,the entire time spent on a journey
tume,footprint; track; trail; way; path; road
tunagmig,bribe
tunag,palm of hand; smooth trail
tunegh,mat; floor covering
tunemagh,foundation
tunge,immediate vicinity; close relative but outside immediate family; area toward
tungeqligh*,next one
tungig,ivory piece between head and shaft of whaling harpoon where it fits into the giimaq (socket)
tungle,frost barrier of cut grass tied at the outer side of reindeer hide door; short hair at hairline
tunglu,broken up ice that has moved in next to shore thus obstructing all travel
tungtu,caribou (Rangifer tarandus)
tungtuvag,moose (Alces alces)
tunguuya,dog or chum salmon (Oncorhynchus keta)
tungyugh,high tide
tungzighagh,rough border area of ice field onto which it is hard to pull game; barrier that obstructs
tunqughta,contributor; philanthropist; sponsor (monetary); funder or funding agency
tunughaagh,quartz or other white rock
tunughaq,quartz or other white rock
tunugh,reindeer or caribou back fat
tunu,back; area behind
tunuqagh,back side of house
tunuqaraag,small room at the back of the house entered from outside and used for working or storage
tunuqite,makeshift structure at rear of house; strip of reddyed polar bear skin sewn onto back of skin pants
tunuqligh*,thing at the rear
tunuquvinghagh,tallow
tunurriitagh,meaty part of upper whale gum; "oyster" (socalled) of baleen
tunusagh,gift
tunusiitagh,gift
tunusitagh,meaty part of upper whale gum; "oyster" (socalled) of baleen
tunusug,back of neck and head
tupegh,makeshift shelter
tupeqaag,bulky or awkward thing
tupeqwaag,bulky or awkward thing
tuqlughaasigh,flag; signal flag used in whaling
tuqluusigh,telephone
tuqukagh,corpse
tuqumastigh,corpse; dead person
tuqumyighaqagh,one who is halfdead; unconscious one
tuqunagh,poison
tuqunghaaghagh,frail dog, other animal, or person
tuqutagh,freshly killed carcass
tuquuqagh,nail (wood fastener)
tuquyug,deathly ill person or animal
turiig,American golden plover (Pluvius dominica)
turi,dory
turiturigh,flint for making fire
tusinegh,hairless area on either side of head at top of forehead
tutaqi,matress pad
tutegtagh,item packed sideby-side with similar items
tutegvig,dock; berth at pier
tutemqagh,porch; stepstool
tutmavig,mat; rug; floor covering
tutu,vagina
tuufsagh,gull hook
tuugkagh,ivory; toggling harpoon head
tuugtagh,walrus hide and meat ball (for storage)
tuumngiighhagh*,little trail
tuungligh,next one; following one
tuungqagh,relative; kin
tuunute,gift
tuusaghagh,obstacle
tuusagh,step; stool; whale vertebra used as a step; block at bottom of pole supporting roof of the traditional dome-shaped house, the mangteghapik
tuutnegh,longitudinal stringer nearest keel in bentrib boat; chine stringer in flat-bottom boat; longitudinal brace of the kayak's frame; triangle-shaped tatoo on the cheek near corner of mouth; hole for labret 
tuvaghnaagh,small stretch of shorefast ice
tuvagh,large stretch of shorefast ice, staying for a long time, sometimes surrounding a small island
tuvallug,slushy shore ice
tuvghagh,hunter out on the ice (in contrast to one hunting by boat); dependable person; reliable partner
tuviillegh,shore ice that has broken loose from the shore
tuwaaye,twine
tuye,shoulder
tuyuusagh,package that has been sent
ufsugutagh,stick used to knock snow or dirt off of garment, boots or boats; snowbeater
ufsugute,stick used to knock snow or dirt off of garment, boots or boats; snowbeater
ugate,area near the exit (of possessor)
ugeyiighagh,male oldsquaw duck (Clangula hyemalis)
ugharre,mud
ughhaaqghute,inset piece to enlarge a garment
ughhmaatagh,urethra
ughluvegh,bow (as used with arrow)
ughluvite,shaft of bow; one side of sealskinstretcher made from whale rib
ughneg,handiwork; sewing; that which one is working on
ughugesnagh,sleet; wet snow
ughumerug,fine moss
ughu,moss; menstrual pad
ughunqigh,melted spot; thawed spot; bare spot on the ground where the snow has melted
ughuute,melting ice field in spring, with surface elevations alternating with holes through to sea below
ughvig,oldstyle scraper for skins
ughvughqefig,place to take a bath; bathroom
ughvughqusigh,bathtub
ughvunegh,chunks of ice that loosen and float up to the surface from underneath a field of ice in spring
ughyullegh,spittle
ughyunegh,ice shard; chalk; limestone; white excrescence on tundra
ughyuusigh,spittoon
ugilgute,woman's husband's brother's wife
ugingighagh,widow
ugingwaagh,exchange husband
ugini,the roar of polar bear or other large animal
ugi,husband; male seal, walrus or reindeer
ugiyuleg,woman who is said to be married to a dead man's spirit which provides for her
ugke,cooked food
uglagh,large number or amount; many; much; large quantity
uglaghtala,the number of something; the quantity of something
uglaghyagagh,large group; crowd
uglavngalghii,floes of ice, large and small, that have separated from each other, leaving much open water in between
ugmelghu,thick sea ice
ugmesiigh,flat (thing)
ugmestaaghhagh*,thin thing
ugmetaghagh,thin ice where in some places one can walk, and in some places one cannot
ugmetaghaligh,traditional reindeer herders' ceremony held after coralling of reindeer
ugpeqagh,Christian; believer; cloth cover parka; snowshirt
ugraagh,herring gull (Larus argentatus)
ugtinghagh,reddyed de-haired sealskin
ugugnaghagh*,shrew (Sorex sp.)
ugusaghqagh,something that is to be cooked thoroughly
ugutelnge,chain
ugutkagh,cooked food
ukaagh,son's wife (daughter-in-law); brother's wife (sister-in-law)
ukaligh,one on this side; person at the bottom of the social scale
ukamaatagh,towline
ukazighagh,baby rabbit (hare)
